572	0.00498
573	0.004979
574	0.00498
575	0.004993
576	0.005004
577	0.005002
578	0.00501
579	0.005048
580	0.005087
581	0.005102
582	0.005122
583	0.005176
584	0.005241
585	0.005286
586	0.005315
587	0.005337
588	0.005355
589	0.005372
590	0.00539
591	0.005407
592	0.005412
593	0.005397
594	0.005369
595	0.005339
596	0.005314
597	0.005295
598	0.005273
599	0.005241
600	0.005217
601	0.005218
602	0.00523
603	0.005238
604	0.005241
605	0.005245
606	0.005261
607	0.005299
608	0.005353
609	0.005416
610	0.00548
611	0.005541
612	0.0056
613	0.005659
614	0.005723
615	0.005797
616	0.00587
617	0.005931
618	0.005984
619	0.006034
620	0.006086
621	0.00614
622	0.006185
623	0.006213
624	0.006246
625	0.006302
626	0.006363
627	0.006409
628	0.006462
629	0.006541
630	0.006621
631	0.006675
632	0.006721
633	0.006783
634	0.006853
635	0.006918
636	0.006969
637	0.007005
638	0.007037
639	0.007079
640	0.007133
641	0.007194
642	0.007251
643	0.007294
644	0.007334
645	0.007384
646	0.007438
647	0.007494
648	0.007565
649	0.007664
650	0.007776
651	0.007886
652	0.008016
653	0.008194
654	0.008424
655	0.008706
656	0.00903
657	0.009392
658	0.009808
659	0.010293
660	0.010832
661	0.011408
662	0.012032
663	0.012717
664	0.013451
665	0.014211
666	0.014952
667	0.015635
668	0.01627
669	0.016866
670	0.017388
671	0.017795
672	0.018072
673	0.018214
674	0.018238
675	0.018161
676	0.017974
677	0.017666
678	0.017244
679	0.016713
680	0.016057
681	0.015266
682	0.014385
683	0.013459
684	0.012484
685	0.011455
686	0.010429
687	0.009461
688	0.008544
689	0.007667
690	0.006855
691	0.006135
692	0.005489
693	0.0049
694	0.004384
695	0.003956
696	0.003598
697	0.003283
698	0.002989
699	0.002709
700	0.002481
701	0.002338
702	0.002233
703	0.002114
704	0.001985
705	0.00186
706	0.001737
707	0.001613
708	0.001489
709	0.001365
710	0.001241
711	0.001117
712	0.000993
713	0.000869
714	0.000744
715	0.000618
716	0.000496
717	0.000377
718	0.000248
719	0.000104
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
